	title	category
6539	Google, Twitter e Facebook vão apagar publicações racistas na Alemanha	technology
6540	Microsoft vai oferecer tecnologia do bitcoin para instituições financeiras	technology
6541	Juiz que proibiu WhatsApp quer forçar app a colaborar com polícia	technology
6542	Nintendo finalmente vai lançar jogos para smartphones	technology
6543	Fone da Motorola promete controle do celular sem as mãos, mas só é bom no básico	technology
6544	Dez anos após 1º vídeo, YouTube é ameaçado pelo Facebook	technology
6545	Apple faz 40 anos em busca de um novo hit	technology
6546	#hashtag: Metade dos posts sobre 'pau de selfie' nas redes sociais é piada, #apontaestudo	technology
6547	Fator Trump fará consumidor reduzir gasto com tecnologia, diz associação	technology
6548	Após críticas, Apple começa a testar emojis com diversidade racial	technology
6549	PC perde posto de aparelho mais usado por crianças para games	technology
6550	Spotify brinca e oferece a Obama vaga para 'presidente de playlist'	technology
6551	Apple alerta para trote que pode inutilizar iPhone e iPad	technology
6552	Ataques em Paris geram discórdia sobre comunicação criptografada	technology
6553	Airbus vai fabricar 900 satélites para transmissão de internet pelo espaço	technology
6554	Pedidos de governos por dados de usuários subiram 27%, diz Facebook	technology
6555	Programador desenvolve app que cria perfil de motoristas para seguradoras	technology
6556	Máquina do Google derrota campeão em jogo mais complexo que xadrez	technology
6557	Empresas abandonam apps próprios e apostam em robôs que conversam	technology
6558	Instagram diz ter ultrapassado marca de 400 milhões de usuários	technology
6559	Para ser viável, carro autônomo precisa se tornar maioria nas ruas	technology
6560	Waze passa a oferecer rotas para evitar rodízio de veículos na cidade de SP	technology
6561	Conheça o teclado para viciados em emojis e outras compras tecnológicas	technology
6562	iPhone 'modesto' da Apple vai custar a partir de R$ 2.700 no Brasil	technology
6563	Facebook trabalha em aplicativos de realidade virtual	technology
6564	Confira o kit de lentes para celulares e outras bugigangas tecnológicas	technology
6565	Folha promove debate sobre tecnologia de realidade virtual	technology
6566	Instagram mira Snapchat e lança recurso de vídeo ao vivo	technology
6567	Windows 10 será a última versão do sistema como o conhecemos	technology
6568	Jovem é acusado de formação de quadrilha por 'curtidas' no Facebook	technology
6569	Empresas usam disparo de gás e aves de rapina para combater drones indesejados	technology
6570	Assistente do Google chega a mais smartphones, mas não fala português	technology
6571	Xiaomi ultrapassa Samsung e se torna líder em smartphones na China	technology
6572	Briga de Apple e FBI mostra batalha de empresas contra vigilância	technology
6573	WhatsApp inclui função de chamadas de voz no app para iPhone	technology
6574	Empresas adotam maratona hacker para conseguir soluções para produtos	technology
6575	Falta de novidades coloca em xeque capacidade de smartphones de inovar	technology
6576	Google ainda não conseguiu fazer o YouTube dar lucro	technology
6577	Museu on-line disponibiliza 'sons em extinção'	technology
6578	Motorola deve lançar smartwatch um dia antes de anúncio de novo iPhone	technology
6579	Microsoft revela projeto Scorpio e Sony lança óculos de realidade virtual	technology
6580	Uber suspende programa de carros autônomos após batida nos EUA	technology
6581	Apple critica plano britânico para ampliar monitoramento on-line	technology
6582	Perguntas para lembrar senhas na web não funcionam, diz pesquisa do Google	technology
6583	San Marino será o 1º país europeu a implementar rede de internet 5G	technology
6584	Blog de Tec: Apperitivo: Cute or Not deixa você julgar a fofura de animais alheios	technology
6585	Facebook diz possuir 2 milhões de anunciantes ativos	technology
6586	Sony deve cortar 30% dos funcionários da divisão de celulares	technology
6587	Fórum Reddit vai banir pornografia compartilhada sem permissão	technology
6588	Cão cibernético rouba as atenções em conferência futurista no Canadá	technology
6589	Seu terapeuta deveria ver seu perfil no Twitter?	technology
6590	Seu próximo par de sapatos pode vir de uma impressora 3D	technology
6591	Estúdios chamam famosos para dublar games e são alvo de abaixo-assinado	technology
6592	'Lei de esquecimento' europeia obriga Google a analisar 1,2 milhão de links	technology
6593	Site de viagens Expedia compra rival por US$ 1,38 bilhão	technology
6594	Apple tenta acordo com empresa que a acusa de 'roubar' engenheiros	technology
6595	Criminosos usam crise e listas de demissões para roubar dados on-line	technology
6596	Bug no app da Domino's permitiu que hackers ganhassem pizza de graça até cansar	technology
6597	Estamos aqui para ajudar as teles, diz Zuckerberg após reclamações	technology
6598	Receita da Xiaomi dobra para US$ 12 bilhões em 2014	technology
6599	Johnson & Johnson alerta para bomba de insulina vulnerável a hackers	technology
6600	Microsoft apresenta computador de alta performance e software 3D	technology
6601	Ex-monge budista arrecada milhões de dólares com aplicativo de meditação	technology
6602	Receita do LinkedIn supera expectativas apesar de dólar forte	technology
6603	Apple bate Samsung em vendas globais de smartphones pela 1ª vez desde 2011	technology
6604	Pressionado, Twitter vê base de usuários crescer menos	technology
6605	'Homem de Ferro', Zuckerberg quer criar inteligência artificial em casa	technology
6606	Veja um sensor de movimentos para TV e outras compras tecnológicas	technology
6607	BlackBerry vai parar de fabricar modelo Classic	technology
6608	WhatsApp atinge marca de 900 milhões de usuários ativos por mês	technology
6609	É preciso dar voz às pessoas e diversidade de opinião, diz Zuckerberg	technology
6610	Apple adia produção de iPad com tela grande	technology
6611	'Just Dance 2017' terá música 'Bang', de Anitta; veja como ficou	technology
6612	Falha no Android permite que hacker invada celular enviando mensagem	technology
6613	YouTube lança plataforma para transmissão de games ao vivo	technology
6614	Falha faz iTunes e App Store ficarem fora do ar	technology
6615	Veja um roteador portátil útil para viajantes e outros produtos	technology
6616	O astro dos vídeos 'pornô de guerra' do YouTube	technology
6617	Microsoft muda comando no Brasil; Paula Bellizia assume como presidente	technology
6618	Edição de 20 anos de 'Duke Nukem 3D' sai em outubro para PC, PS4 e Xbox One	technology
6619	Nintendo trabalha para voltar ao Brasil com o NX, diz executivo	technology
6620	Após polêmica, EUA dizem que Google não tem práticas anticompetitivas	technology
6621	Google diz que agora seu tradutor cobre 99% da população on-line	technology
6622	Golpe que promete falsa chamada em vídeo se espalha no WhatsApp	technology
6623	Brasileiro se destaca em Israel como investidor em empresas start-up	technology
6624	LG começará a vender G Flex 2 na semana que vem na Coreia do Sul	technology
6625	Facebook vai remover curtidas de contas desativadas em páginas	technology
6626	Com 1 bilhão de acessos, brasileiro leva R$ 1 milhão por ano no YouTube	technology
6627	Twitter é péssimo para lidar com 'bullying', diz o presidente da empresa	technology
6628	Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas	technology
6629	Homem é condenado à prisão nos EUA por criar site de 'vingança pornô'	technology
6630	Na era dos smartphones, americano lança celular 'subversivo' que só liga	technology
6631	Campanha de prevenção à Aids cria rusga entre ministério e Tinder	technology
6632	Snapchat passa a cobrar por filtros para selfies	technology
6633	Algoritmos, drones e criptografia: veja tendências para a tecnologia em 2016	technology
6634	Spotify faz acordo e terá de pagar direitos autorais devidos nos EUA	technology
6635	Nintendo lança seu primeiro jogo para smartphone no Japão	technology
6636	Volkswagen apresenta 'Kombi' que se conectará a objetos da casa	technology
6637	Sistema de pagamento por celular da Apple entrará em operação na China	technology
6638	Confira o petisco wi-fi para cachorros e outras compras tecnológicas	technology
6639	Sistema de mapas do Google agora funciona sem conexão com a internet	technology
6640	Google passa a permitir canal no YouTube sem conta em rede social	technology
6641	Marca cria 'chave-bafômetro' que só liga o carro com o motorista sóbrio	technology
6642	Teste secreto do Google nos EUA pode ser internet via balão	technology
6643	Para bater rivais como Alibaba, Apple vai lançar Apple Pay na China	technology
6644	Pesquisadores criam protótipo de celular sem bateria	technology
6645	Investimento da fabricante do iPhone no Brasil fica aquém das promessas	technology
6646	Novo iPhone de US$ 999 é recebido com ceticismo pelo mercado	technology
6647	Confira o smartphone com Linux e outras compras tecnológicas	technology
6648	Xiaomi pode entrar no mercado de notebooks a partir de 2016, diz site	technology
6649	Microsoft compra fabricante israelense de caneta digital, diz site	technology
6650	Meta para implantação de 5G no Brasil é 2020, diz ministro	technology
6651	Medo de espionagem faz ativistas usarem códigos e rejeitarem apps	technology
6652	Menino de 10 anos ganha US$ 10 mil após identificar falha no Instagram	technology
6653	Microsoft lança dois celulares topo de linha com novo Windows 10	technology
6654	Gmail tem 1 bilhão de usuários depois de 12 anos; WhatsApp demorou seis	technology
6655	Game mistura quatro filmes 'Jurassic Park' e Lego; veja trailer	technology
6656	Segunda geração de caneta 3D tenta financiamento no Kickstarter	technology
6657	Máquina inteligente imprime desenhos e frases na espuma do café	technology
6658	'The Life of Pablo' e a morte do streaming de música como conhecemos	technology
6659	Apps filmam usuário para ajudá-lo a ter 'postura perfeita' ao fazer esportes	technology
6660	Apps monitoram saúde da população, mas falta de regras preocupa	technology
6661	Como um boato de 'World of Warcraft' levou um jovem brasileiro a Hollywood	technology
6662	Blog de Tec: Apperitivo: Chromatik tem bom acervo de partituras gratuitas	technology
6663	Fusões e falências anulam promessas de privacidade na internet	technology
6664	Muita democracia e pouca tecnocracia, os males das redes sociais são	technology
6665	Apps usam sensores do celulares para monitorar vida sexual de usuários	technology
6666	EUA proíbem 'pistas' lentas e rápidas na conexão à internet	technology
6667	Desenvolvedora do Secret anuncia fim do app e devolução dos investimentos	technology
6668	Apple quebra tradição e faz estreia silenciosa no mercado de relógios	technology
6669	Erramos: Legend Holdings, controladora da Lenovo, planeja IPO de até US$ 3 bi	technology
6670	Marca Motorola vai deixar de existir	technology
6671	Google coloca minions no Gmail e irrita usuários	technology
6672	Projeto cria dispositivo portátil para navegação anônima na internet	technology
